date,CAPITL,CENTRL,DUNWOD,GENESE,HUD VL,LONGIL,MHK VL,MILLWD,N.Y.C.,NORTH,WEST,Total
2010-04-10 07:55:00,1018.2,1655.8,500.5,986.4,928.2,1918.6,744.3,311.8,4628.4,476.6,1631.9,14800.699999999999
2010-04-10 08:00:00,1019.1,1653.2,506.9,999.7,951.4,1936.3,749.1,309.2,4673.3,478.5,1648.2,14924.900000000001
2010-04-10 08:05:00,1036.2,1627.8,506.4,990.9,951.2,1965.5,765.7,319.2,4703.5,491.5,1672.4,15030.3
2010-04-10 08:10:00,1070.5,1628.6,506.0,1001.9,949.7,1990.2,779.1,337.4,4761.3,492.0,1653.4,15170.1
2010-04-10 08:15:00,1043.3,1635.8,525.4,1010.4,970.0,1994.3,781.5,316.8,4787.1,497.4,1678.7,15240.7
2010-04-10 08:20:00,1064.2,1662.5,527.2,1008.7,985.7,2016.8,787.7,327.6,4794.2,483.9,1671.4,15329.900000000001
2010-04-10 08:25:00,1054.4,1692.7,530.7,1023.9,978.6,2020.5,794.4,343.2,4857.0,497.1,1689.5,15482.000000000002
2010-04-10 08:30:00,1088.8,1702.8,533.3,1024.1,996.8,2036.9,795.1,334.3,4841.7,481.8,1678.1,15513.699999999999
2010-04-10 08:35:00,1082.3,1701.7,535.9,1028.2,983.8,2054.3,808.5,342.8,4897.9,489.1,1698.5,15623.0
2010-04-10 08:40:00,1090.0,1689.8,542.4,1028.9,1000.5,2060.2,806.3,339.7,4913.4,482.0,1681.9,15635.099999999999
2010-04-10 08:45:00,1092.3,1714.2,537.1,1034.7,989.3,2062.2,807.0,339.3,4929.3,499.8,1704.7,15709.900000000001
2010-04-10 08:50:00,1117.1,1730.3,541.8,1041.4,981.1,2074.8,809.9,348.0,4973.5,485.4,1678.8,15782.099999999999
2010-04-10 08:55:00,1112.0,1728.9,544.4,1041.2,1009.0,2108.1,817.1,336.3,5007.3,499.4,1716.4,15920.099999999999
2010-04-10 09:00:00,1110.5,1750.2,549.9,1041.9,999.9,2105.9,828.5,346.4,5005.4,488.4,1701.5,15928.5
2010-04-10 09:05:00,1123.1,1718.7,554.7,1047.6,1022.0,2135.2,834.3,347.6,5044.7,508.3,1722.2,16058.400000000001
2010-04-10 09:10:00,1153.9,1707.6,550.8,1044.2,1019.5,2138.5,845.3,368.3,5077.5,492.7,1706.5,16104.800000000001
2010-04-10 09:15:00,1135.9,1751.5,579.7,1049.2,1022.7,2156.6,847.4,359.4,5102.0,504.3,1696.7,16205.400000000001
2010-04-10 09:20:00,1144.8,1774.5,565.3,1053.4,1028.9,2162.4,844.8,360.5,5118.6,503.7,1712.0,16268.900000000001
2010-04-10 09:25:00,1167.0,1734.6,571.9,1052.1,1033.3,2169.7,845.4,372.1,5142.6,496.4,1690.0,16275.1
2010-04-10 09:30:00,1169.5,1778.2,553.1,1054.7,1030.7,2176.9,846.8,368.6,5144.2,494.6,1710.0,16327.300000000001
2010-04-10 09:35:00,1152.2,1723.5,564.6,1058.3,1049.7,2184.5,844.5,356.6,5190.3,502.1,1715.7,16342.000000000002
2010-04-10 09:40:00,1158.4,1759.8,571.6,1057.6,1054.8,2180.5,851.3,375.5,5189.3,495.7,1710.3,16404.8
2010-04-10 09:45:00,1167.1,1770.1,570.2,1061.8,1054.9,2185.4,842.6,362.0,5228.0,501.8,1722.6,16466.499999999996
2010-04-10 09:50:00,1163.4,1781.2,572.7,1067.3,1063.8,2183.8,836.7,364.9,5226.7,508.7,1730.4,16499.600000000002
2010-04-10 09:55:00,1176.9,1773.9,567.6,1067.9,1037.0,2211.5,849.0,373.3,5258.4,508.0,1723.9,16547.4
2010-04-10 10:00:00,1179.0,1732.0,565.5,1066.8,1050.5,2207.0,846.7,361.9,5271.8,501.7,1729.7,16512.600000000002
2010-04-10 10:05:00,1184.2,1722.5,571.4,1078.0,1053.3,2213.1,842.5,378.3,5256.0,498.7,1733.2,16531.2
2010-04-10 10:10:00,1176.6,1761.8,584.2,1072.2,1062.5,2224.2,848.4,358.2,5292.4,495.8,1744.0,16620.299999999996
2010-04-10 10:15:00,1183.3,1774.6,589.7,1079.6,1072.2,2227.3,861.1,355.6,5304.7,502.8,1737.9,16688.8
2010-04-10 10:20:00,1186.6,1779.8,587.7,1081.3,1063.1,2233.5,857.1,361.6,5337.6,500.9,1737.3,16726.5
2010-04-10 10:25:00,1178.3,1767.2,588.0,1084.6,1038.8,2226.0,850.2,371.4,5306.8,506.2,1747.4,16664.9
2010-04-10 10:30:00,1192.7,1754.6,581.3,1078.8,1051.8,2243.0,852.6,373.9,5339.8,492.0,1730.6,16691.1
2010-04-10 10:35:00,1180.7,1773.1,579.9,1077.0,1047.8,2243.2,840.4,363.1,5357.1,499.7,1747.4,16709.4
2010-04-10 10:40:00,1171.6,1704.3,576.1,1084.6,1025.5,2247.4,850.5,374.2,5368.8,498.0,1751.3,16652.3
2010-04-10 10:45:00,1176.3,1716.9,578.6,1073.5,1045.8,2236.6,842.1,351.5,5369.8,503.5,1733.9,16628.5
2010-04-10 10:50:00,1171.1,1759.1,574.9,1074.0,1062.9,2235.0,844.6,358.1,5427.5,497.7,1733.7,16738.600000000002
2010-04-10 10:55:00,1190.7,1761.6,584.7,1070.2,1058.1,2239.6,838.7,360.1,5367.4,490.7,1728.2,16690.0
2010-04-10 11:00:00,1170.8,1713.3,582.1,1074.8,1060.8,2256.3,841.7,349.0,5418.6,506.6,1731.6,16705.6
2010-04-10 11:05:00,1169.7,1745.2,573.5,1074.9,1047.9,2235.1,852.4,360.6,5419.8,499.7,1729.6,16708.399999999998
2010-04-10 11:10:00,1180.8,1751.0,587.8,1084.4,1043.5,2249.9,840.0,361.8,5413.2,490.2,1730.8,16733.4
2010-04-10 11:15:00,1178.8,1751.9,604.9,1078.9,1032.6,2243.2,839.2,354.0,5438.6,493.8,1743.1,16759.0
2010-04-10 11:20:00,1178.1,1707.3,597.2,1079.5,1032.4,2231.7,832.7,364.6,5426.8,494.4,1713.0,16657.699999999997
2010-04-10 11:25:00,1179.2,1750.0,600.1,1069.4,1050.7,2232.1,832.4,366.0,5438.8,490.6,1721.3,16730.600000000002
2010-04-10 11:30:00,1177.0,1711.6,606.3,1075.4,1038.2,2231.9,838.8,351.1,5455.9,492.9,1730.9,16710.0
2010-04-10 11:35:00,1171.3,1749.8,612.0,1075.6,1061.9,2232.1,832.4,354.9,5430.4,490.0,1721.2,16731.6
2010-04-10 11:40:00,1171.8,1755.1,604.4,1070.7,1044.5,2233.5,832.6,347.6,5473.4,485.3,1712.7,16731.6
2010-04-10 11:45:00,1168.4,1732.3,597.3,1078.9,1029.7,2245.8,824.9,346.8,5463.1,479.2,1728.7,16695.1
2010-04-10 11:50:00,1162.5,1696.7,603.5,1079.1,1051.1,2237.7,824.8,348.6,5467.7,492.3,1712.0,16676.0
2010-04-10 11:55:00,1159.8,1715.0,599.3,1070.4,1058.1,2223.5,823.0,341.8,5481.1,491.5,1722.0,16685.5
2010-04-10 12:00:00,1151.8,1734.4,602.4,1059.7,1060.2,2221.8,822.2,336.9,5489.2,482.6,1716.9,16678.1
2010-04-10 12:05:00,1148.2,1714.1,602.0,1064.3,1039.3,2227.9,824.1,337.8,5487.3,496.9,1716.1,16658.0
2010-04-10 12:10:00,1158.7,1682.4,589.1,1063.9,1030.7,2215.5,813.9,349.2,5462.2,491.3,1714.7,16571.6
2010-04-10 12:15:00,1170.4,1725.1,597.0,1060.4,1042.0,2222.5,822.4,349.2,5479.3,486.8,1733.2,16688.3
2010-04-10 12:20:00,1139.2,1716.2,601.0,1059.4,1023.2,2205.9,823.2,346.8,5486.7,494.8,1728.7,16625.100000000002
2010-04-10 12:25:00,1146.8,1676.9,596.7,1053.2,1027.9,2210.6,817.1,343.7,5499.2,509.8,1736.8,16618.7
2010-04-10 12:30:00,1136.9,1675.2,599.6,1061.1,1042.7,2205.6,816.0,335.8,5475.1,493.3,1735.2,16576.5
2010-04-10 12:35:00,1134.0,1664.6,602.1,1050.6,1050.4,2208.5,809.1,335.8,5468.6,489.9,1739.5,16553.1
2010-04-10 12:40:00,1149.8,1665.1,605.5,1053.2,1041.5,2203.6,797.9,340.2,5487.1,486.3,1717.0,16547.199999999997
2010-04-10 12:45:00,1134.1,1649.7,597.5,1049.3,1045.4,2197.7,806.3,337.7,5464.1,486.2,1709.8,16477.800000000003
2010-04-10 12:50:00,1122.3,1657.6,590.7,1050.7,1065.6,2191.6,799.0,332.3,5475.9,483.8,1717.7,16487.199999999997
2010-04-10 12:55:00,1132.2,1641.9,581.5,1051.5,1029.8,2195.3,804.1,343.0,5480.6,488.0,1722.0,16469.9
2010-04-10 13:00:00,1120.6,1646.6,603.3,1048.2,1039.1,2186.5,799.0,333.6,5468.6,489.1,1712.7,16447.3
2010-04-10 13:05:00,1124.7,1684.8,590.8,1039.4,1039.6,2185.2,782.0,341.7,5471.5,474.1,1699.2,16433.0
2010-04-10 13:10:00,1111.6,1642.3,601.2,1041.3,1038.1,2180.8,777.6,332.5,5469.2,471.2,1712.0,16377.8
2010-04-10 13:15:00,1132.4,1654.6,585.6,1035.0,1037.8,2182.6,763.0,331.8,5439.7,488.5,1715.1,16366.1
2010-04-10 13:20:00,1112.0,1635.7,579.9,1032.9,1022.3,2179.6,777.4,334.0,5416.9,476.2,1690.0,16256.9
2010-04-10 13:25:00,1119.6,1674.5,578.2,1030.0,1027.1,2169.5,781.3,323.8,5428.9,473.8,1707.1,16313.8
2010-04-10 13:30:00,1110.1,1631.5,593.7,1024.2,1031.2,2141.5,769.6,326.7,5428.7,480.7,1696.9,16234.800000000001
2010-04-10 13:35:00,1116.1,1667.9,582.6,1031.4,999.8,2148.2,767.1,337.6,5430.7,469.0,1708.4,16258.800000000001
2010-04-10 13:40:00,1102.9,1661.5,605.6,1024.1,1013.0,2147.8,768.0,319.2,5418.4,475.3,1696.1,16231.9
2010-04-10 13:45:00,1104.8,1647.9,601.1,1030.8,1020.4,2136.9,764.6,320.0,5424.4,468.5,1682.7,16202.1
2010-04-10 13:50:00,1098.7,1616.7,562.6,1029.0,1009.2,2163.7,769.5,326.7,5419.4,465.8,1681.5,16142.799999999997
2010-04-10 13:55:00,1099.9,1650.4,571.1,1026.3,1019.4,2154.6,763.1,320.9,5412.2,477.9,1685.3,16181.1
2010-04-10 14:00:00,1090.2,1660.7,565.3,1014.2,996.6,2163.5,765.4,322.6,5433.8,485.9,1694.9,16193.099999999999
2010-04-10 14:05:00,1087.1,1650.7,566.8,1019.5,1001.8,2147.9,762.5,319.2,5418.1,460.7,1680.8,16115.1
2010-04-10 14:10:00,1085.2,1648.1,567.3,1016.4,1009.4,2150.9,756.7,331.3,5375.7,467.2,1674.4,16082.6
2010-04-10 14:15:00,1097.7,1592.8,561.1,1015.7,984.6,2140.1,757.9,331.8,5390.7,471.0,1677.3,16020.7
2010-04-10 14:20:00,1094.9,1592.8,589.7,1018.1,1002.2,2142.4,759.2,321.9,5419.4,479.9,1684.9,16105.4
2010-04-10 14:25:00,1073.7,1596.5,566.2,1006.3,1002.7,2142.0,761.3,331.1,5409.4,471.1,1694.5,16054.8
2010-04-10 14:30:00,1076.3,1625.7,579.0,1016.4,1002.1,2138.5,754.5,320.4,5414.7,460.9,1696.6,16085.099999999999
2010-04-10 14:35:00,1080.9,1595.9,577.0,1011.7,992.2,2131.3,749.8,326.9,5387.4,470.7,1681.8,16005.6
2010-04-10 14:40:00,1081.8,1618.4,571.2,1012.4,992.1,2142.0,751.3,319.0,5396.2,472.4,1679.2,16035.999999999998
2010-04-10 14:45:00,1075.3,1615.7,566.5,1015.5,1004.9,2120.5,757.9,326.9,5374.5,466.6,1664.4,15988.7
2010-04-10 14:50:00,1065.5,1613.9,563.5,1007.3,1002.7,2115.5,744.8,317.9,5386.9,461.6,1683.3,15962.899999999998
2010-04-10 14:55:00,1070.1,1610.2,555.9,1003.1,1006.4,2134.6,744.3,322.4,5405.0,459.4,1637.9,15949.3
2010-04-10 15:00:00,1068.3,1626.2,575.5,1004.2,994.9,2129.8,746.5,313.2,5387.4,456.2,1667.8,15970.0
2010-04-10 15:05:00,1056.3,1625.0,559.8,1000.3,1008.2,2116.7,742.5,310.1,5389.5,466.5,1646.8,15921.699999999999
2010-04-10 15:10:00,1063.0,1629.8,561.5,999.2,1015.2,2098.5,743.5,319.2,5358.8,454.2,1662.6,15905.500000000002
2010-04-10 15:15:00,1062.8,1571.1,557.9,1000.4,985.2,2120.4,748.4,320.6,5358.6,459.6,1663.7,15848.7
2010-04-10 15:20:00,1081.4,1604.5,558.7,999.1,997.3,2102.2,741.0,327.0,5378.4,458.3,1642.7,15890.6
2010-04-10 15:25:00,1066.3,1622.7,558.2,994.8,995.5,2105.9,743.1,312.7,5377.8,467.6,1661.7,15906.300000000001
2010-04-10 15:30:00,1068.1,1621.6,571.0,996.5,985.3,2102.0,745.8,318.0,5375.5,445.9,1638.2,15867.9
2010-04-10 15:35:00,1066.3,1585.3,556.9,993.5,980.9,2109.0,738.8,339.1,5364.4,456.9,1649.3,15840.399999999998
2010-04-10 15:40:00,1064.6,1617.5,552.2,986.7,989.9,2101.5,741.6,321.0,5343.3,473.7,1659.9,15851.9
2010-04-10 15:45:00,1062.6,1579.5,550.9,986.5,988.0,2091.4,737.4,327.5,5368.0,448.8,1637.0,15777.599999999999
2010-04-10 15:50:00,1054.0,1623.5,554.7,990.2,989.2,2096.0,748.5,315.4,5377.8,454.9,1651.3,15855.499999999998
2010-04-10 15:55:00,1061.7,1610.1,554.4,988.8,982.8,2091.2,734.7,322.8,5341.2,456.3,1646.7,15790.7
2010-04-10 16:00:00,1044.9,1597.8,558.2,989.4,973.7,2093.9,732.2,317.9,5352.6,452.0,1631.9,15744.5
2010-04-10 16:05:00,1049.6,1565.0,556.4,977.1,989.9,2090.4,714.6,311.6,5363.4,461.4,1649.0,15728.4
2010-04-10 16:10:00,1061.7,1594.6,553.2,982.1,1011.8,2091.5,725.8,321.0,5356.2,449.9,1621.9,15769.7
2010-04-10 16:15:00,1053.6,1592.8,555.0,981.3,980.1,2098.2,738.5,318.6,5324.2,447.0,1634.7,15724.0
2010-04-10 16:20:00,1058.6,1599.3,549.0,980.8,978.2,2095.4,738.6,329.9,5348.2,446.1,1629.0,15753.1
2010-04-10 16:25:00,1044.2,1552.1,548.2,984.3,981.8,2093.3,745.3,317.7,5337.0,463.0,1637.8,15704.7
2010-04-10 16:30:00,1057.7,1594.6,547.6,980.1,980.4,2092.3,738.0,329.6,5341.4,450.8,1626.7,15739.199999999999
2010-04-10 16:35:00,1066.8,1603.4,565.5,987.8,971.8,2103.5,730.0,321.3,5345.6,448.3,1609.5,15753.5
2010-04-10 16:40:00,1059.4,1606.6,535.6,990.6,971.2,2112.2,738.1,323.1,5348.9,460.3,1643.3,15789.299999999997
2010-04-10 16:45:00,1052.2,1613.1,544.7,984.9,1000.3,2097.7,740.4,316.1,5334.2,459.9,1633.6,15777.099999999999
2010-04-10 16:50:00,1062.6,1580.8,550.6,986.3,986.6,2103.6,746.9,313.2,5314.8,441.6,1618.9,15705.899999999998
2010-04-10 16:55:00,1064.3,1560.3,547.3,987.5,978.9,2108.4,735.7,319.3,5342.4,461.2,1650.5,15755.800000000001
2010-04-10 17:00:00,1057.7,1594.5,554.5,983.1,985.2,2116.1,740.1,315.3,5317.3,453.8,1650.8,15768.399999999998
2010-04-10 17:05:00,1051.1,1616.3,559.1,993.3,1003.8,2103.0,752.3,311.1,5319.5,450.5,1631.7,15791.7
2010-04-10 17:10:00,1061.7,1622.1,560.8,992.8,995.0,2128.7,743.4,311.1,5301.0,457.0,1624.5,15798.099999999999
2010-04-10 17:15:00,1042.3,1611.6,567.9,991.4,1008.1,2117.3,759.6,303.8,5321.5,454.5,1626.6,15804.6
2010-04-10 17:20:00,1061.1,1608.3,559.9,993.1,1004.1,2118.5,757.1,304.7,5316.7,448.0,1633.5,15805.0
2010-04-10 17:25:00,1056.5,1609.9,546.0,997.7,981.0,2126.1,757.8,324.9,5330.8,460.3,1636.5,15827.5
2010-04-10 17:30:00,1052.4,1632.6,545.1,997.6,997.9,2112.8,764.1,313.4,5326.7,449.7,1627.2,15819.500000000004
2010-04-10 17:35:00,1050.6,1638.3,566.6,1003.5,1007.7,2120.6,752.8,314.9,5316.4,455.2,1633.5,15860.1
2010-04-10 17:40:00,1055.6,1639.8,539.3,996.0,994.1,2138.6,757.9,325.8,5335.5,454.7,1632.8,15870.099999999999
2010-04-10 17:45:00,1060.3,1571.9,550.6,999.0,1001.4,2116.5,761.7,328.4,5328.0,466.1,1644.9,15828.8
2010-04-10 17:50:00,1053.2,1603.7,556.3,993.2,1000.9,2118.0,753.4,315.2,5324.3,450.9,1626.8,15795.9
2010-04-10 17:55:00,1071.4,1631.3,562.7,995.7,990.4,2140.2,746.0,323.7,5323.9,458.9,1613.8,15858.0
2010-04-10 18:00:00,1070.0,1625.1,556.0,996.2,977.9,2154.0,755.8,321.2,5329.9,456.2,1650.2,15892.500000000002
2010-04-10 18:05:00,1054.3,1624.6,559.2,993.0,1012.3,2141.5,761.8,317.5,5320.6,464.5,1634.0,15883.300000000001
2010-04-10 18:08:10,1067.7,1626.8,565.4,999.9,1000.5,2142.6,778.3,332.0,5300.4,460.9,1646.2,15920.7
2010-04-10 18:09:40,1068.7,1612.5,558.0,1007.7,1008.6,2135.5,781.4,331.8,5319.4,423.4,1642.8,15889.8
2010-04-10 18:15:00,1073.5,1617.8,573.1,986.9,1026.4,2145.9,769.1,320.7,5319.7,438.3,1685.8,15957.2
2010-04-10 18:20:00,1065.0,1656.6,571.0,1002.6,998.2,2154.8,768.5,322.7,5315.9,471.9,1646.3,15973.499999999998
2010-04-10 18:25:00,1066.3,1651.9,556.5,1000.0,1001.1,2150.2,772.5,324.3,5351.5,471.9,1664.8,16010.999999999998
2010-04-10 18:30:00,1063.5,1616.6,563.4,1006.5,1022.5,2154.0,768.8,318.1,5354.3,470.7,1645.4,15983.800000000001
2010-04-10 18:35:00,1070.4,1589.1,573.7,1002.8,1011.1,2150.3,763.2,322.9,5333.5,468.5,1646.2,15931.7
2010-04-10 18:40:00,1082.5,1633.5,547.7,999.0,1006.9,2167.4,761.7,320.5,5317.6,455.4,1635.8,15928.0
2010-04-10 18:45:00,1084.7,1622.8,558.2,1002.9,989.2,2157.2,761.7,322.1,5347.0,474.3,1639.1,15959.199999999999
2010-04-10 18:50:00,1070.7,1645.9,562.7,1001.0,1004.1,2151.6,756.1,319.7,5349.9,467.3,1623.8,15952.799999999997
2010-04-10 18:55:00,1074.5,1647.4,581.6,994.9,1017.8,2164.0,754.4,311.2,5310.2,467.2,1640.7,15963.900000000001
2010-04-10 19:00:00,1077.8,1639.3,572.3,997.5,1011.5,2186.2,762.9,317.9,5336.7,474.4,1650.1,16026.599999999999
2010-04-10 19:05:00,1076.3,1650.2,574.0,1001.2,1012.9,2192.2,765.6,314.2,5347.9,472.3,1648.2,16054.999999999998
2010-04-10 19:10:00,1075.4,1655.8,567.4,1006.2,1008.8,2195.7,767.1,323.3,5353.4,475.8,1639.6,16068.499999999998
2010-04-10 19:15:00,1089.5,1635.5,564.6,1004.7,1012.9,2191.6,764.0,328.4,5356.5,472.4,1649.9,16070.0
2010-04-10 19:20:00,1096.6,1600.1,574.5,1004.2,1020.6,2210.7,769.4,321.9,5368.4,478.2,1647.0,16091.6
2010-04-10 19:25:00,1112.4,1608.7,573.5,1006.3,1025.6,2222.9,779.0,329.3,5374.8,470.1,1661.5,16164.1
2010-04-10 19:30:00,1102.7,1662.6,585.5,1019.9,1037.6,2234.7,775.9,322.1,5388.9,462.5,1642.5,16234.9
2010-04-10 19:35:00,1112.6,1656.3,592.9,1029.5,1035.2,2266.1,772.3,322.0,5386.6,465.9,1655.0,16294.4
2010-04-10 19:40:00,1130.0,1660.5,589.0,1034.5,1033.3,2288.7,789.4,323.0,5427.9,484.1,1682.7,16443.1
2010-04-10 19:45:00,1124.9,1647.8,592.9,1047.3,1044.3,2310.2,796.9,346.5,5450.4,475.3,1682.6,16519.1
2010-04-10 19:50:00,1141.9,1656.7,605.5,1064.4,1079.2,2343.2,807.4,333.8,5479.8,478.0,1702.4,16692.3
2010-04-10 19:55:00,1166.7,1664.9,603.8,1077.7,1097.0,2387.4,813.4,340.7,5523.6,465.1,1702.1,16842.4
2010-04-10 20:00:00,1172.1,1696.6,609.8,1092.6,1095.7,2395.2,824.2,360.6,5534.3,468.1,1726.3,16975.5
2010-04-10 20:05:00,1208.6,1751.7,615.0,1091.5,1073.6,2390.6,815.4,372.2,5554.6,485.8,1755.0,17114.0
2010-04-10 20:10:00,1187.1,1761.8,622.3,1097.9,1115.3,2421.8,824.5,365.1,5523.1,489.3,1780.7,17188.899999999998
2010-04-10 20:15:00,1193.4,1775.5,620.9,1102.6,1120.4,2408.7,816.4,357.8,5546.1,470.3,1776.3,17188.4
2010-04-10 20:20:00,1192.7,1769.7,626.7,1107.2,1110.7,2405.9,807.2,368.8,5539.4,478.7,1787.2,17194.2
2010-04-10 20:25:00,1187.3,1724.9,625.6,1101.9,1116.8,2395.8,807.8,362.9,5511.7,480.2,1789.9,17104.800000000003
2010-04-10 20:30:00,1182.6,1730.0,621.7,1103.5,1136.3,2394.7,804.4,351.9,5514.7,486.2,1795.7,17121.7
2010-04-10 20:35:00,1197.7,1748.1,616.1,1104.3,1114.4,2401.9,801.0,368.7,5534.1,474.7,1788.1,17149.100000000002
2010-04-10 20:40:00,1200.7,1756.7,629.8,1098.5,1121.1,2403.2,796.4,359.5,5501.3,485.1,1780.0,17132.300000000003
2010-04-10 20:45:00,1176.9,1758.3,621.7,1098.2,1125.8,2397.4,801.1,341.6,5522.9,466.6,1790.3,17100.8
2010-04-10 20:50:00,1177.2,1735.0,606.5,1089.8,1109.0,2388.4,800.6,366.2,5517.1,487.4,1790.9,17068.100000000002
2010-04-10 20:55:00,1179.7,1738.4,609.7,1095.7,1105.7,2387.7,798.1,351.0,5513.7,473.6,1762.7,17016.0
2010-04-10 21:00:00,1178.6,1736.6,608.5,1089.0,1108.1,2399.3,795.8,358.3,5496.4,477.7,1770.9,17019.2
2010-04-10 21:05:00,1174.1,1698.0,596.3,1078.9,1090.8,2386.3,783.6,373.5,5519.8,483.6,1774.9,16959.8
2010-04-10 21:10:00,1159.1,1680.0,621.2,1075.3,1099.0,2378.6,776.6,361.0,5452.7,478.3,1774.9,16856.7
2010-04-10 21:15:00,1166.1,1729.5,611.0,1074.3,1078.0,2359.3,767.1,357.0,5460.2,486.0,1784.6,16873.1
2010-04-10 21:20:00,1148.6,1732.7,608.0,1071.1,1088.6,2346.0,767.2,352.2,5472.6,473.5,1756.4,16816.9
2010-04-10 21:25:00,1141.6,1669.4,601.5,1072.1,1081.0,2346.9,763.9,342.4,5453.3,472.6,1760.2,16704.899999999998
2010-04-10 21:30:00,1151.3,1666.6,601.8,1063.7,1072.2,2345.1,762.6,351.7,5412.8,466.9,1739.1,16633.8
2010-04-10 21:35:00,1126.8,1695.4,597.4,1055.1,1064.6,2326.1,755.5,349.9,5419.5,468.1,1724.6,16583.0
2010-04-10 21:40:00,1123.6,1688.5,591.0,1037.0,1048.6,2315.9,749.8,354.6,5429.0,479.7,1760.7,16578.4
2010-04-10 21:45:00,1126.5,1684.3,583.3,1042.3,1050.7,2298.6,751.0,348.0,5397.0,483.1,1737.4,16502.2
2010-04-10 21:50:00,1116.0,1683.5,592.8,1032.5,1049.1,2278.8,741.5,339.1,5363.8,465.9,1728.6,16391.6
2010-04-10 21:55:00,1113.6,1663.3,581.8,1023.2,1050.3,2276.3,736.8,346.4,5353.1,453.6,1710.9,16309.300000000001
2010-04-10 22:00:00,1096.6,1655.6,587.4,1024.6,1042.7,2272.8,729.3,348.0,5321.2,458.7,1692.8,16229.7
2010-04-10 22:05:00,1090.7,1645.9,613.3,1008.5,1026.8,2224.8,716.8,348.9,5315.9,452.4,1690.7,16134.7
2010-04-10 22:10:00,1098.5,1637.8,591.3,1003.2,1012.9,2210.1,710.5,358.3,5294.1,458.3,1681.8,16056.8
2010-04-10 22:15:00,1077.2,1629.2,599.0,993.1,1020.3,2205.7,697.7,339.5,5293.5,462.2,1680.3,15997.7
2010-04-10 22:20:00,1073.4,1566.9,598.5,979.8,1021.6,2195.4,686.8,326.2,5248.4,456.6,1685.5,15839.1
2010-04-10 22:25:00,1054.4,1567.0,591.7,979.2,1029.7,2179.5,685.9,327.8,5250.5,452.7,1656.5,15774.900000000001
2010-04-10 22:30:00,1055.5,1551.3,577.3,979.2,1005.9,2172.8,682.4,348.8,5232.4,456.8,1665.6,15728.0
2010-04-10 22:35:00,1044.5,1569.3,609.1,974.4,1021.5,2161.3,677.4,290.2,5234.6,446.1,1632.7,15661.100000000002
2010-04-10 22:40:00,1045.6,1553.4,606.5,962.4,1001.5,2138.0,682.7,288.8,5208.8,453.6,1647.7,15589.000000000002
2010-04-10 22:45:00,1038.6,1567.1,602.2,956.7,1011.0,2109.0,672.2,285.2,5177.1,442.2,1625.1,15486.400000000001
2010-04-10 22:50:00,1022.7,1507.9,595.7,950.2,998.7,2116.8,674.3,286.3,5151.7,453.2,1607.3,15364.8
2010-04-10 22:55:00,1023.4,1538.0,588.1,944.5,968.5,2111.1,671.5,286.2,5133.3,454.0,1613.0,15331.6
2010-04-10 23:00:00,1012.9,1547.7,603.3,939.4,990.4,2065.5,661.9,277.2,5147.0,442.7,1591.0,15279.0
2010-04-10 23:05:00,1007.4,1536.3,596.5,934.3,965.1,2060.0,660.6,277.5,5081.5,439.6,1593.5,15152.300000000001
2010-04-10 23:10:00,996.9,1528.6,569.4,924.2,948.9,2045.1,662.3,291.4,5076.6,447.2,1577.3,15067.9
2010-04-10 23:15:00,990.7,1476.3,574.0,923.4,956.7,2040.5,650.1,270.5,5040.5,440.6,1572.9,14936.2
2010-04-10 23:20:00,985.7,1458.8,569.3,917.8,968.0,2019.2,654.8,274.6,5031.9,440.6,1571.0,14891.699999999999
2010-04-10 23:25:00,966.8,1479.2,568.8,910.6,948.8,2011.4,645.1,272.9,4992.4,439.9,1548.7,14784.6
2010-04-10 23:30:00,967.4,1440.6,559.3,902.2,931.6,2000.8,633.2,266.2,4937.8,449.3,1543.7,14632.1
2010-04-10 23:35:00,960.2,1474.4,556.0,896.5,927.2,1976.5,634.9,270.3,4923.7,440.6,1540.6,14600.900000000001
2010-04-10 23:40:00,962.5,1471.1,542.2,890.8,916.0,1967.9,631.3,271.4,4905.3,433.9,1548.3,14540.699999999999
2010-04-10 23:45:00,950.2,1412.8,543.2,892.3,908.5,1942.7,630.5,269.9,4886.0,440.3,1526.0,14402.4
2010-04-10 23:50:00,941.7,1445.5,533.5,891.8,905.9,1932.5,626.1,261.1,4885.8,433.9,1526.4,14384.2
2010-04-10 23:55:00,934.7,1455.9,535.6,881.7,906.8,1916.4,625.6,253.7,4878.1,435.3,1511.7,14335.5
2010-04-11 00:00:00,921.3,1439.0,534.2,876.0,898.3,1909.0,625.2,253.5,4838.4,436.3,1516.3,14247.499999999998
2010-04-11 00:05:00,915.8,1440.1,534.7,868.8,883.7,1882.9,623.2,244.2,4774.0,447.0,1519.1,14133.5
2010-04-11 00:10:00,910.0,1395.8,521.8,859.3,883.2,1869.7,637.1,243.8,4757.8,431.1,1487.7,13997.300000000001
2010-04-11 00:15:00,888.8,1371.5,512.9,860.4,901.9,1867.7,637.0,243.5,4726.7,430.4,1491.0,13931.800000000001
2010-04-11 00:20:00,909.1,1397.3,513.8,851.4,877.2,1839.8,632.1,255.4,4684.3,422.4,1497.6,13880.400000000001
2010-04-11 00:25:00,887.3,1389.9,502.8,847.3,870.3,1833.1,636.2,245.9,4668.5,426.6,1484.1,13792.0
